Inventario;Tipo materiale dell'inventario;Valore inventariale;Prezzo acquisto;Dati scarto/cancellazione;Sezione;Collocazione;Specificazione;Sequenza;Data inv.;Stato copia;Disponibilità;Precisazione inventario;Tipo provenienza;Tipo materiale;Tipo documento;Id.;Id. SBN;Descrizione isbd;Legami con titoli superiori o supplementi
RDm 668 ;;0;0;;FR.A;CORRISP;QUINC; ;01/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Carteggio;3626047;;"[*Lettera 1966 febbraio 10, Roma] [a Giuseppe] Raimondi / Carlo Quintavalle. - [1966]. - 2 p. su 1 c. ; 210 x 154 mm + 1 busta. ((Data e luogo tratti dal timbro postale. - Ms.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 669 ;;0;0;;FR.A;CORRISP;QUINA; ;01/03/93;;;L 5, R 1;A ACQUISTO;Mat. document.-manoscr;Carteggio;3626050;;"[*Lettere] 1963 giugno 6 - 1969 febbraio 10, Parma [a] Giuseppe Raimondi / Augusta Quintavalle. [Lettera] 1969 febbraio 6, Bologna [a] Augusta Quintavalle / Giuseppe Raimondi. - 1963-1969. - 6 c. ; 280 x 220 mm + 5 buste. ((Lettere su carta intestata ""Soprintendenza alle gallerie ed alle opere d'arte medioevali e moderne per le province di Parma e Piacenza"". - Lettera di G. R. minuta ds. non firmata.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 670 ;;0;0;;FR.A;CORRISP;NEGRA; ;01/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Carteggio;3626046;;"[*Lettera] 1923 gennaio 30, Milano [a Giuseppe Raimondi] / Ada Negri. - 1923. - 2 p. su 1 c. ; 282 x 222 mm + 1 busta. ((Ms.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 671 ;;0;0;;FR.A;CORRISP;MESSA; ;01/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Carteggio;3626048;;"[*Biglietto intestato] 1965 giugno 24, Bologna [a Giuseppe Raimondi] / A. Messieri. - 1965. - 1 c. ; 108 x 168 mm + 1 busta. ((Ms.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 672 ;;0;0;;FR.A;CORRISP;MESSM; ;01/03/93;;;B 2;A ACQUISTO;Mat. document.-manoscr;Carteggio;3626049;;"[*Biglietti] 1965 dicembre 21 - 1966 dicembre 28, [Bologna] [a Giuseppe] Raimondi / Maria Messieri. - 1965-1966. - 4 p. su 2 c. ; 103 x 156 mm + 2 buste. ((Luogo tratto dall'indirizzo sulla busta.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 673 ;;0;0;;FR.A;CORRISP;LEDA; ;01/03/93;;;L 2;A ACQUISTO;Mat. document.-manoscr;Carteggio;3626051;;"[*Lettere] 1964 settembre 11 - 1964 settembre 15, [Ferrara] [a Giuseppe] Raimondi / Leda. - 1964. - 2 c. ; 174 x 113 mm + 2 buste. ((Luogo tratto dal timbro postale.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 674 ;;0;0;;FR.A;CORRISP;NAEFH; ;01/03/93;;;L 3, R 1;A ACQUISTO;Mat. document.-manoscr;Carteggio;3626053;;"[*Lettres] 1958 aout 13 - 1959 janvier 6, Zurich [a] Giuseppe Raimondi / Hans Naef. [Lettera] 1958 agosto 6, Bologna [a] Hans Naef / Giuseppe Raimondi. - 1958-1959. - 4 c. ; 297 x 219 mm + 1 busta + ricevute (2 c.). ((Lettere su carta intestata personale. - Lettera di G. R. minuta ds. non firmata. - Allegate ricevute di raccomandate. - Il fascicolo contiene anche lettere del 18 agosto 1958 e del 30 agosto 1958 di G. R. alle Editions Manesse per l'invio di alcune riproduzioni di quadri di Ingres (2 c.).";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 675 ;;0;0;;FR.A;CORRISP;LOVAE; ;01/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Carteggio;3626052;;"[*Cartolina illustrata 1942 agosto 15, Roma] [a Giuseppe] Raimondi / [Emilio] Lovarini. - [1942]. - 1 c. ; 102 x 148 mm. ((Data e luogo tratti dal timbro postale. - Ms.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 676 ;;0;0;;FR.A;CORRISP;LOVAL; ;01/03/93;;;B 2, L 1;A ACQUISTO;Mat. document.-manoscr;Carteggio;3626054;;"[*Biglietti e lettera] 1965 gennaio 3 - 1965 dicembre 26, Padova [a Giuseppe Raimondi] / Luisa Cicero Lovarini. - 1965. - 3 c. ; 280 x 221 mm + 2 buste + dattiloscritto (2 p. su 1 c.). ((Biglietto del 26 dicembre firmato anche da Gian Lorenzo Lovarini. - Allegata presentazione ad un libro di Emilio Lovarini.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 677 ;;0;0;;FR.A;CORRISP;RUGGG; ;01/03/93;;;L 1, T 1, CI 2, B 1, R 1;A ACQUISTO;Mat. document.-manoscr;Carteggio;3626055;;"[*Lettera, telegramma, cartoline illustrate e biglietto] 1958 gennaio 12 - [1964] aprile 21, Bologna [etc.] [a] Giuseppe Raimondi / Giorgio Ruggeri. [Lettera] 1958 gennaio 18, Bologna [a] Giorgio Ruggeri / Giuseppe Raimondi. - 1958-[1964]. - 6 c. ; 288 x 227 mm + 2 buste. ((Lettera su carta intestata ""Il resto del carlino"". - Telegramma e cartolina del 14 luglio 1961 firmati anche da Maria Ruggeri. - Seconda data tratta dal timbro postale. - Lettera di G. R. minuta ds. non firmata.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 678 ;;0;0;;FR.A;CORRISP;NARDP; ;01/03/93;;;L 10, R 1;A ACQUISTO;Mat. document.-manoscr;Carteggio;3626056;;"[*Lettere] 1960 aprile 26 - 1970 febbraio 10, Venezia [a] Giuseppe Raimondi / Piero Nardi. [Lettera] 1960 maggio 12, Bologna [a] Piero Nardi / Giuseppe Raimondi. - 1960-1970. - 11 c. ; 287 x 228 mm + 10 buste + ritaglio di giornale (1 c.). ((Nove lettere su carta intestata ""Fondazione Giorgio Cini"". - Lettera di G. R. minuta ds. non firmata. - Allegato articolo ""Due vignette oscene tolte dalla Biennale"". - Il fascicolo contiene anche lettera di G. R. del 16 febbraio 1970 a Domenico Bartoli, direttore de ""Il resto del carlino"" circa una recensione di P. N. per un libro di Irma Zorzi (1 c.).";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 679 ;;0;0;;FR.A;CORRISP;CIBOGA; ;01/03/93;;;B 1, L 5, CP 2, R 4;A ACQUISTO;Mat. document.-manoscr;Carteggio;3626057;;"[*Biglietto, lettere e cartoline postali] 1954 gennaio 6 - 1956 maggio 3, Rovigo [e] Roma [a Giuseppe] Raimondi / G. A. Cibotto. [Lettere] 1954 settembre 30 - 1956 febbraio 10, Bologna [a G. A.] Cibotto / Giuseppe Raimondi. - 1954-1956. - 16 p. su 14 c. ; 280 x 220 mm + 6 buste + appunti (1 c.). ((Lettere su carta intestata ""La fiera letteraria"". - Lettere di G. R. minute ds. e ms. - Allegato foglietto di appunti di G. R. - Il fascicolo contiene anche lettera dell'amministrazione de ""La fiera letteraria"" del 15 luglio 1953 per un pagamento a G. R. e lettera di Giuseppe Sciortino, su carta intestata ""La fiera letteraria"", del 31 luglio 1953 per un articolo di G. R. (2 c. + 2 buste).";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 680 ;;0;0;;FR.A;CORRISP;FLORF; ;01/03/93;;;L 4, R 1;A ACQUISTO;Mat. document.-manoscr;Carteggio;3626061;;"[*Lettere] 1955 novembre 29 - 1959 febbraio 23, Bergamo [etc.] [a Giuseppe] Raimondi / Francesco Flora. [Lettera] 1956 luglio 6, Bologna [a] Francesco Flora / Giuseppe Raimondi. - 1955-1959. - 5 c. ; 286 x 230 mm + 3 buste. ((Una lettera su carta intestata ""Circolo di cultura, Bologna"", una lettera su carta intestata ""Italia-Urss, associazione italiana per i rapporti culturali con l'Unione Sovietica"". - Lettera del 24 gennaio 1959, su carta intestata ""Letterature moderne"", firmata dalla sorella di F. F. Clelia per suo conto, con i suoi saluti. - Lettera del 29 novembre 1955 accompagnata da lettera del 1 dicembre 1955 di Mario Ramous della Casa editrice L. Cappelli (1 c.). - Lettera di G. R. minuta ds. non firmata.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 681 ;;0;0;;FR.A;CORRISP;PILOGM; ;01/03/93;;;L 12;A ACQUISTO;Mat. document.-manoscr;Carteggio;3626058;;"[*Lettere] 1959 ottobre 7 - 1964 maggio 22, Venezia [e] Bassano del Grappa [a] Giuseppe Raimondi / Giuseppe Maria Pilo. - 1959-1964. - 14 p. su 13 c. ; 287 x 224 mm + 12 buste + dattiloscritto (4 c.) + lettere (2 c.). ((Sette lettere su carta intestata ""Museo biblioteca e archivio di Bassano del Grappa"", quattro lettere su carta intestata ""Citta di Bassano del Grappa, Mostra di Marco Ricci"". - Le lettere del 5 giugno e 14 agosto 1963 accompagnano altrettante lettere di invito del sindaco di Bassano del Grappa all'inaugurazione della mostra di Marco Ricci. - Lettera del 14 settembre 1963 a firma della segretaria della mostra. - Allegato comunicato sulla mostra.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 682 ;;0;0;;FR.A;CORRISP;LINAC; ;01/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Carteggio;3626059;;"[*Lettera] 1919 marzo 20, [Breganze] [a Giuseppe Raimondi] / [Carlo] Linati. - 1919. - 4 p. su 1 c. ; 264 x 173 mm + 1 busta. ((Luogo tratto dal timbro postale. - Ms.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 683 ;;0;0;;FR.A;CORRISP;RUSSFR; ;01/03/93;;;L 21, CInt. 1, CIll. 2, R 1;A ACQUISTO;Mat. document.-manoscr;Carteggio;3626060;;"[*Lettere, cartolina intestata e cartoline illustrate] 1946 settembre 20 - 1962 dicembre 14, Pisa [e] Milano [a] Giuseppe Raimondi / Franco Russoli. [Lettera] 1959 novembre 25, Bologna [a] Franco Russoli / Giuseppe Raimondi. - 1946-1962. - 28 p. su 25 c. + 14 buste + ricevute (2 c.) + lettere (2 c.). ((Quattro lettere su carta intestata ""Mostra della scultura pisana del Trecento"", due lettere su carta intestata ""Belle arti"", cartolina e quattro lettere intestate ""Soprintendenza ai monumenti e gallerie per le province di Pisa, Livorno, Lucca e Massa Carrara"", nove lettere su carta intestata ""Pinacoteca di Brera, Milano"". - Lettera di G. R. minuta ds. non firmata. - Allegate due ricevute e lettera dell'Ente manifestazioni milanesi per riproduzioni fotografiche, lettera del 13/11/46 di G. R. per un pagamento di riproduzioni. - Il fascicolo contiene anche lettera del 4/5/77 di Gabriella Russoli Targetti (2 p. su 1 c. + 1 busta).";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 684 ;;0;0;;FR.A;CORRISP;ROCCO; ;01/03/93;;;L 4;A ACQUISTO;Mat. document.-manoscr;Carteggio;3626062;;"[*Lettere] 1957 gennaio 7 - 1959 febbraio 18, Bologna [a] Giuseppe Raimondi / Giampaolo [e] Jolanda Rocco. - 1957-1959. - 4 c. ; 235 x 170 mm + 4 buste. ((Due lettere su carta intestata personale. - Due lettere senza anno. - Lettera del 9 febbraio firmata da Jolanda, lettere del 7 gennaio 1957 e 18 febbraio 1959 firmate da Giampaolo, lettera del 24 agosto firmata da entrambi.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 685 ;;0;0;;FR.A;CORRISP;SAVIA; ;01/03/93;;;L 5, CP 10, T 1;A ACQUISTO;Mat. document.-manoscr;Carteggio;3626063;;"[*Lettere, cartoline postali e telegramma] 1918 marzo 20 - 1928 settembre 8, Salonicco [etc.] [a Giuseppe] Raimondi / Alberto Savinio. - 1918-1928. - 18 p. su 16 c. ; 287 x 248 mm + 5 buste. ((Il fascicolo contiene anche lettera, con timbro postale del 4 maggio 1918, di Giorgio De Chirico che invia testo di Savinio ""La preghiera sul tetto della casa"" per ""La raccolta"" (6 p. su 5 c. + 1 busta).";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 686 ;;0;0;;FR.A;CORRISP;MORENI; ;01/03/93;;;L 3;A ACQUISTO;Mat. document.-manoscr;Carteggio;3626065;;"[*Lettere] 1960 marzo 16 - 1970 giugno 6, Le Calbane vecchie [e] Parigi [a Giuseppe] Raimondi / Mattia Moreni. - 1960-1970. - 3 c. ; 307 x 218 mm + 3 buste. ((Il fascicolo contiene anche due lettere datate 18 marzo e 12 maggio 1970, su carta intestata del comune di Brisighella, di Egisto Pelliconi per il conferimento di un premio a M. M., risposta di G. R. del 28 aprile 1970 con allegate due copie del testo da stampare su pergamena per M. M. (5 c.).";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 687 ;;0;0;;FR.A;CORRISP;DELIL; ;02/03/93;;;L 31, CInt. 3, CP 1, CIll. 2, B 1, R 1;A ACQUISTO;Mat. document.-manoscr;Carteggio;3626066;;"[*Lettere, cartoline intestate, cartolina postale, cartoline illustrate e biglietto] 1939 novembre 22 - 1977 dicembre 8, Roma [a Giuseppe] Raimondi / Libero De Libero. [Lettera] 1953 maggio 11, Bologna [a] Libero [De Libero] / Giuseppe Raimondi. - 1939-1977. - 59 p. su 40 c. ; 300 x 225 mm + 25 buste + foglietto (1 c.). ((Quattro lettere su carta intestata ""Parallelo"", una lettera su carta intestata ""Albergo Eden"", due cartoline intestate ""Beltempo"", una cartolina intestata ""Edizioni della cultura"". - Una lettera senza data. - Lettera di G. R. minuta ds. non firmata. - Allegato foglietto di appunti di G. R. - Il fascicolo contiene anche lettera del 15 giugno 1953, su carta intestata ""Fratelli Bocca editori"", di Giulio De Marzio e risposta di G. R. del 2 luglio 1953 per una pubblicazione di G. R. (2 c. + 1 busta).";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 688 ;;0;0;;FR.A;CORRISP;PAMPG; ;02/03/93;;;L 19, T 1, CP 1, R 12;A ACQUISTO;Mat. document.-manoscr;Carteggio;3626067;;"[*Lettere, telegramma e cartolina postale] 1952 febbraio 4 - 1975 dicembre 11, Ivrea [etc.] [a Giuseppe] Raimondi / Geno Pampaloni. [Lettere] 1952 febbraio 8 - 1978 gennaio 13, Bologna [a Geno] Pampaloni / Giuseppe Raimondi. - 1952-1978. - 33 c. ; 303 x 216 mm + 15 buste + biglietto illustrato (1 c. + 1 busta) + fotocopia (1 c.) + lettera (1 c.). ((Intestazioni: ""Biblioteca Olivetti"", ""Editoriale Aurora Zanichelli"", ""Ing. C. Olivetti & C. spa"", ""Vallecchi editore"". - Lettera del 24 aprile 1952 della Biblioteca Olivetti per conto di G. P., lettera del 8 settembre 1967 della segreteria della Vallecchi per conto di G. P. - Lettere di G. R. minute ds. non firmate. - Allegati biglietto per la prima comunione della figlia di G. P., fotocopia di un suo articolo su Tobino e copia di lettera di G. P. a Ragghianti del 12.4.57. - Il fascicolo contiene anche lettera del 15.4.57 di Ottone Rosai a G. R. (1 c.).";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 689 ;;0;0;;FR.A;CORRISP;MELON; ;02/03/93;;;CP 9, L 8, CI 5;A ACQUISTO;Mat. document.-manoscr;Carteggio;3626064;;"[*Cartoline postali, lettere e cartoline illustrate] 1915 giugno 26 - 1916 aprile 4, Bellaria [etc.] [a] Giuseppe [Raimondi] / Nino Meloni. - 1915-1916. - 43 p. su 22 c. ; 343 x 221 mm + 7 buste + manoscritto (4 c.). ((Allegata poesia ""Tramonto del giorno dei morti"" di N. M. - Il fascicolo contiene anche cartolina postale del 28 ottobre 1915 firmata Maria Meloni, madre di N. M. (1 c.).";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 690 ;;0;0;;FR.A;CORRISP;PALLR; ;02/03/93;;;CI 7, L 10, T 1, CP 1, R 1;A ACQUISTO;Mat. document.-manoscr;Carteggio;3626070;;"[*Cartoline intestate, lettere, telegramma e cartolina postale] 1936 dicembre 14 - 1970 settembre 13, Modena [e] Venezia [a Giuseppe] Raimondi / Rodolfo Pallucchini. [Lettera] 1953 aprile 7, Bologna [a] Rodolfo Pallucchini / Giuseppe Raimondi. - 1936-1970. - 27 p. su 20 c. ; 297 x 221 mm + 13 buste. ((Due lettere su carta intestata ""La biennale di Venezia"", due lettere su carta intestata ""Arte veneta"", sei cartoline e sei lettere intestate ""Istituto di storia dell'arte dell'Universita di Padova"", una cartolina intestata ""R. galleria estense, Modena"". - Cartolina postale senza data. - Il fascicolo contiene anche lettera del 8 febbraio 1967 di Anna P. [Pallucchini] (1 c. + 1 busta).";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 691 ;;0;0;;FR.A;CORRISP;DELBF; ;02/03/93;;;L 21, CI 1, B 3, CP 1, R 14;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625634;;"[*Lettere, cartolina illustrata, biglietti e cartolina postale] 1949 giugno 21 - 1979 gennaio 2, Lucca [etc.] [a Giuseppe] Raimondi / Felice Del Beccaro. [Lettere] 1970 luglio 30 - 1978 dicembre 28, Bologna [a] Felice Del Beccaro / Giuseppe Raimondi. - 1949-1979. - 40 c. ; 298 x 220 mm + 10 buste + lettera (1 c.). ((Una lettera intestata ""Gruppo culturale Renato Serra, Lucca"", una intestata ""Rassegna lucchese"", una intestata ""Marzorati editore"", due intestate ""Universita degli studi di Trieste"", due intestate ""Italianistica"", una intestata ""OECD high temperature reactor project"", due intestate ""Universite de Paris-Sorbonne"". - Lettere di G. R. minute ds. non firmate. - Allegata lettera di Renzo Negri. - Il fascicolo contiene anche lettere del 13 aprile e del 16 maggio 1975, su carta intestata ""Italianistica"", firmate da Renzo Negri (4 p. su 2 c. + 2 buste).";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 692 ;;0;0;;FR.A;CORRISP;MARCUC; ;02/03/93;;;L 14, CI 4, CP 6, T 1, BI 3;A ACQUISTO;Mat. document.-manoscr;Carteggio;3626068;;"[*Lettere, cartoline illustrate, cartoline postali, telegramma e biglietti illustrati 1942] giugno 30 - 1978 dicembre 20, Viareggio [etc.] [a] Giuseppe Raimondi / Mario Marcucci. - [1942]-1978. - 42 p. su 32 c. ; 285 x 221 mm + 14 buste + pieghevole (1 c.). ((Cartolina del 1 settembre 1950 scritta e firmata da M. M. e Mario Tobino, cartolina del 23 agosto 1957 firmata da M. M. e R. Viani, scritta e firmata da Mario Tobino, telegramma del 23 aprile 1966 firmato da M. M., Mario Tobino e Raffaello Barsotti, lettera del 3 marzo 1951 spedita da Tobino. - Una lettera senza data. - Allegato pieghevole su una mostra di M. M.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 693 ;;0;0;;FR.A;CORRISP;ZACCG; ;02/03/93;;;B 1, L 2;A ACQUISTO;Mat. document.-manoscr;Carteggio;3626069;;"[*Biglietto e lettere 1949 settembre 28?] - 1954 agosto 3, [Ferrara] [a Giuseppe] Raimondi / Giuseppe Zaccarini. - [1949]-1954. - 5 p. su 3 c. ; 219 x 164 mm + 2 buste + pieghevole (1 c.). ((Prima data e luogo tratti dai timbri postali. - Allegato pieghevole su una mostra di G. Z. - Il biglietto accompagna una lettera del 28 settembre 1949 del presidente dell'Ente provinciale per il turismo di Ferrara che invita G. R. a far parte della commissione per un concorso di pittura, acclusi anche risposta di G. R. in data 29 settembre 1949 e bando del concorso (4 c. ; 329 x 220 mm + 1 busta).";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 694 ;;0;0;;FR.A;CORRISP;VECCG; ;02/03/93;;;L 6;A ACQUISTO;Mat. document.-manoscr;Carteggio;3626072;;"[*Lettere] 1942 marzo 4 - 1962 dicembre 9, Roma [a Giuseppe] Raimondi / Giorgio Vecchietti. - 1942-1962. - 8 p. su 6 c. ; 288 x 224 mm + 2 buste. ((Cinque lettere su carta intestata ""Primato"". - Il fascicolo contiene anche lettera di Giuseppe Bottai, su carta intestata ""Primato"", del 31 maggio 1942 e risposte di G. R. a Bottai e Cabella del 10 giugno 1942, circa una collaborazione a ""Primato"" (3 c. + 1 busta).";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 695 ;;0;0;;FR.A;CORRISP;DELUL; ;02/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Carteggio;3626071;;"[*Lettera] 1946 luglio 25, Roma [a Giuseppe] Raimondi / Lucio De' Lucini. - 1946. - 1 c. ; 225 x 142 mm + 1 busta. ((Lettera ds. su carta intestata ""Fiera letteraria"".";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
