Inventario;Tipo materiale dell'inventario;Valore inventariale;Prezzo acquisto;Dati scarto/cancellazione;Sezione;Collocazione;Specificazione;Sequenza;Data inv.;Stato copia;Disponibilità;Precisazione inventario;Tipo provenienza;Tipo materiale;Tipo documento;Id.;Id. SBN;Descrizione isbd;Legami con titoli superiori o supplementi
RDq 240 ;;0;0;;FR.A;QUADERNI.1;1968;6;09/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626944;;"*Giacobbe e l'angelo. 6.3.1968 ; Ritagli. 1. 18.3.1968 ; Una visita imbarazzante : (Domenico Giordani). 23.3.1968 / [Giuseppe Raimondi]. - 1968. - 1 quaderno (17 p. ms., di cui alcune numerate irregolarmente, su 10 c.) ; 22 cm. ((Ms.";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno.; CONTIENE ANCHE 3626945 *Ritagli. 1.; CONTIENE ANCHE 3626946 Una *visita imbarazzante : (Domenico Giordani)"
RDq 241 ;;0;0;;FR.A;QUADERNI.1;1968;2;09/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626947;;"*Lady Macbeth : racconto. 14.1.1968 ; Neve in ferrovia : racconto : (1957-1968). 12.2.1968 / [Giuseppe Raimondi]. - 1968. - 1 quaderno (15 p. ms., di cui alcune numerate irregolarmente, su 10 c.) ; 21 cm. ((A c. [5]: (Lavori al casello due, 1957), Neve in ferrovia, 1968; tale titolo sostituisce il precedente, depennato anche in cop., Lily Marlene. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno.; CONTIENE ANCHE 3626948 *Neve in ferrovia : racconto : (1957-1968); HA PER ALTRO TITOLO 3626949 *Lavori al casello due"
RDq 242 ;;0;0;;FR.A;QUADERNI.1;1968;3;09/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626951;;"Un *sogno del '43. 3 febbr. 1968 ; L'uomo all'ospedale. 8.2.1968 / [Giuseppe Raimondi]. - 1968. - 1 quaderno (11 p. ms., di cui alcune numerate irregolarmente, su 10 c.) ; 22 cm. ((In cop. anche: Idem, idem. 25.6.968. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno.; CONTIENE ANCHE 3626952 L'*uomo all'ospedale"
RDq 243 ;;0;0;;FR.A;QUADERNI.1;1968;7;09/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626950;;"*Caserma Scalo : 1930-1968 / [Giuseppe Raimondi]. - 1930-1968. - 1 quaderno (8 p. ms., di cui 7 numerate 2-8, su 10 c.) ; 22 cm. ((In cop. e a p. 8 anche: 9.4.1968. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno."
RDq 244 ;;0;0;;FR.A;QUADERNI.1;1968;8;09/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626954;;"La *strada di Palmanova : racconto. 23.4.1968 ; Il ritratto del ragazzo : racconto. 28.4.1968 ; Taccuino nuovo : (Le nevi dell'altro anno, La strada di Marradi). 1. maggio 1968 / [Giuseppe Raimondi]. - 1968. - 1 quaderno (15 p. ms., di cui alcune numerate irregolarmente, su 10 c.) ; 22 cm. ((Ms.";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno.; CONTIENE ANCHE 3626955 Il *ritratto del ragazzo : racconto; CONTIENE ANCHE 3626956 *Taccuino nuovo"
RDq 245 ;;0;0;;FR.A;QUADERNI.1;1968;9;09/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626953;;"L'*ospizio / [Giuseppe Raimondi]. - 1968. - 2 quaderni (7 p. ms. su 10 c. non numerate ; 9 p. ms. su 10 c. di cui 7 numerate 2-8) ; 22 cm. ((In cop. sul 1. quaderno anche: 20.5.968; in cop. sul 2. quaderno anche: racconto, 20-27 maggio 1968. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno."
RDq 246 ;;0;0;;FR.A;QUADERNI.1;1968;10;09/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626961;;"Un *tramonto : racconto. 10.9.968 ; Il postiglione d'Europa : (Magalotti). 1.10.1968 ; La scultura francese del '700. 16.10.1968 / [Giuseppe Raimondi]. - 1968. - 1 quaderno (15 p. ms. su 10 c. non numerate) ; 22 cm. ((Ms. - Vi sono inseriti fogli di appunti ms. (2 c.).";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno.; CONTIENE ANCHE 3626962 Il *postiglione d'Europa : (Magalotti); CONTIENE ANCHE 3626963 La *scultura francese del '700"
RDq 247 ;;0;0;;FR.A;QUADERNI.1;1968;11;09/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626959;;"*Giornate romane. 21.10.1968 ; Un poco di neve : racconto. 15.12.968 / [Giuseppe Raimondi]. - 1968. - 1 quaderno (16 p. ms. su 10 c. non numerate) ; 22 cm. ((A c. [9]: 16.12.968. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno.; CONTIENE ANCHE 3626960 Un *poco di neve : racconto"
RDq 248 ;;0;0;;FR.A;QUADERNI.1;1968;12;09/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626957;;"*Rio Maggiore : 2. parte. 30.10.1968 ; Incontro al parco. 1.11.1968 / [Giuseppe Raimondi]. - 1968. - 1 quaderno (13 p. ms., di cui alcune numerate irregolarmente, su 10 c.) ; 22 cm. ((Ms.";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno.; CONTIENE ANCHE 3626958 *Incontro al parco"
RDq 249 ;;0;0;;FR.A;QUADERNI.1;1969;1;09/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626964;;"*Erano tre amici : racconto. 1 gennaio 1969 / [Giuseppe Raimondi]. - 1969. - 1 quaderno (5 p. ms. su 10 c. non numerate) ; 22 cm. ((A c. [1]: anche: In tre alla Montagnola. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno.; HA PER ALTRO TITOLO 3626965 *In tre alla Montagnola"
RDq 250 ;;0;0;;FR.A;QUADERNI.1;1969;2;09/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626966;;"*Montaigne con la fiamma ossidrica. 16.1.969 / [Giuseppe Raimondi]. - 1969. - 1 quaderno (5 p. ms., di cui 3 numerate 2-4, su 10 c.) ; 22 cm. ((Ms.";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno."
RDq 251 ;;0;0;;FR.A;QUADERNI.1;1969;3;09/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626967;;"*Giuseppina : racconto. 13.2.969 ; Il sogno di Lisa : racconto. 5.3.69 / [Giuseppe Raimondi]. - 1969. - 1 quaderno (12 p. ms., di cui alcune numerate irregolarmente, su 10 c.) ; 22 cm. ((A c. [3v]: 12.2.1969; a c. [7v]: 8.3.69. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno.; CONTIENE ANCHE 3626968 Il *sogno di Lisa : racconto"
RDq 252 ;;0;0;;FR.A;QUADERNI.1;1969;4;09/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626969;;"*Racconto di notte. 13-18 aprile 1969 / [Giuseppe Raimondi]. - 1969. - 1 quaderno (10 p. ms., di cui 8 numerate, su 10 c.) ; 22 cm. ((Ms.";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno."
RDq 253 ;;0;0;;FR.A;QUADERNI.1;1969;5;09/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626973;;"Il *nero e l'azzurro : racconto. 9.5.1969 ; Le conchiglie : racconto. 7.7.1969 / [Giuseppe Raimondi]. - 1969. - 1 quaderno (11 p. ms;, di cui alcune numerate irregolarmente, su 10 c.) ; 22 cm. ((Tit. a c. [1]: La nave ""La speranza""; a c. [3v]: Giovedi, 8 maggio 1969; tit. a c. [5]: Le conchiglie nella stanza. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno.; CONTIENE ANCHE 3626974 Le *conchiglie : racconto; HA PER ALTRO TITOLO 3626975 La *nave ""La speranza""; HA PER ALTRO TITOLO 3626976 Le *conchiglie nella stanza"
RDq 254 ;;0;0;;FR.A;QUADERNI.1;1969;6;09/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626970;;"*Luca orologiaio : racconto. 21.7.969 ; Le sorelle. 31.8.969 / [Giuseppe Raimondi]. - 1969. - 1 quaderno (12 p. ms., di cui alcune numerate irregolarmente, su 10 c.) ; 22 cm. ((A c. [1] anche: Vite immaginarie scelte fra modelli contemporanei. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno.; CONTIENE ANCHE 3626971 Le *sorelle; HA PER ALTRO TITOLO 3626972 *Vite immaginarie scelte fra modelli contemporanei"
RDq 255 ;;0;0;;FR.A;QUADERNI.1;1969;7;09/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626977;;"*Allegoria di Pietrone : racconto. 9.9.1969 ; Cortile a Bologna : racconto. 24.10.1969 / [Giuseppe Raimondi]. - 1969. - 1 quaderno (13 p. ms., di cui alcune numerate irregolarmente, su 10 c.) ; 22 cm. ((A c. [1] anche: Il signor Carlo; tit. a c. [4]: Cortile. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno.; CONTIENE ANCHE 3626978 *Cortile a Bologna; HA PER ALTRO TITOLO 3231264 UBO3224947 Il *cortile; HA PER ALTRO TITOLO 3626979 Il *signor Carlo"
RDq 256 ;;0;0;;FR.A;QUADERNI.1;1969;8;09/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626980;;"La *colazione : racconto. 2.11.1969 ; La bella vita : racconto. 6.11.1969 ; La citta : racconto. 13.11.1969 / [Giuseppe Raimondi]. - 1969. - 1 quaderno (17 p. ms., di cui alcune numerate irregolarmente, su 10 c.); 22 cm. ((Ms.";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno.; CONTIENE ANCHE 3174725 La *citta.; CONTIENE ANCHE 3626981 La *bella vita : racconto"
RDq 257 ;;0;0;;FR.A;QUADERNI.1;1969;9;09/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626983;;"La *fine di qualcosa : racconto. 21.11.1969 ; Ungaretti. 25.11.969 ; Un ritratto a pastello. 27.11.1969 / [Giuseppe Raimondi]. - 1969. - 1 quaderno (16 p. ms., di cui alcune numerate irregolarmente, su 10 c.) ; 22 cm. ((A c. [9]: 28.11.1969. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno.; CONTIENE ANCHE 3626984 *Ungaretti; CONTIENE ANCHE 3626985 Un *ritratto a pastello"
RDq 258 ;;0;0;;FR.A;QUADERNI.1;1969;10;09/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626982;;"I *francesi di Emilio Cecchi : saggio per la miscellanea in onore di M. Fubini. Dicembre 1969 / [Giuseppe Raimondi]. - 1969. - 1 quaderno (13 p. ms., di cui 11 numerate 2-12, su 10 c.) ; 22 cm. ((A c. [7]: 13.12.1969. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno."
RDq 259 ;;0;0;;FR.A;QUADERNI.1;1970;1;09/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626986;;"Una *notte alla fattoria : racconto. 26.12.969 ; La novella del Grasso Legnaiuolo. 5.1.1970 / [Giuseppe Raimondi]. - 1969-1970. - 1 quaderno (10 p. ms., di cui alcune numerate irregolarmente, su 10 c.) ; 22 cm. ((Ms.";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno.; CONTIENE ANCHE 3626987 La *novella del Grasso Legnaiuolo"
RDq 260 ;;0;0;;FR.A;QUADERNI.1;1970;2;09/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626990;;"Le *parole : racconto. 5.3.1970 ; Mezzo secolo di ricordi. 10.3.1970 ; Lo scultore toscano : (V. Venturi). 14.3.1970 / [Giuseppe Raimondi]. - 1970. - 1 quaderno (13 p. ms., di cui alcune numerate irregolarmente, su 10 c.) ; 22 cm. ((A c. [8v]: 13.3.1970. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno.; CONTIENE ANCHE 3626991 *Mezzo secolo di ricordi; CONTIENE ANCHE 3626992 Lo *scultore toscano : (V. Venturi)"
RDq 261 ;;0;0;;FR.A;QUADERNI.1;1970;3;09/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626988;;"*Notizie per un mantovano : racconto. 6 maggio 197 / [Giuseppe Raimondi]. - 1970. - 1 quaderno (9 p. ms., di cui 4 numerate 2-5, su 10 c.) ; 22 cm. ((In cop., depennato, anche: La scarpetta di porcellana; a p. 5: 6 maggio 1970. - Contiene anche: La casa nella torre; La scarpina di porcellana. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno."
RDq 262 ;;0;0;;FR.A;QUADERNI.1;1970;4;09/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626989;;"La *scarpetta di porcellana : racconto. 16.6.1970 / [Giuseppe Raimondi]. - 1970. - 1 quaderno (5 p. ms. su 10 c. non numerate) ; 22 cm. ((Ms.";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno."
RDq 263 ;;0;0;;FR.A;QUADERNI.1;1970;5;09/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626994;;"*Pomeriggio al mare : racconto / [Giuseppe Raimondi]. - 1970. - 1 quaderno (5 p. ms., di cui 4 numerate 2-5, su 10 c.) ; 22 cm. ((In cop. e a p. 5: 29.7.970. - Ms. - Vi e inserito ms. ""Un'ora d'estate"" (4 p. su 2 c.).";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno."
RDq 264 ;;0;0;;FR.A;QUADERNI.1;1970;6;09/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626993;;"Un *paese del mondo : racconto. 11.8.1970 / [Giuseppe Raimondi]. - 1970. - 1 quaderno (8 p. ms. su 10 c. di cui 7 numerate) ; 22 cm. ((A c. 7: Bologna, 25.8. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno."
RDq 265 ;;0;0;;FR.A;QUADERNI.1;1971;1;09/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626995;;"La *visita di capodanno / [Giuseppe Raimondi]. - 1971. - 1 quaderno (5 p. ms. su 10 c. di cui 5 numerate) ; 22 cm. ((In cop anche: 19.8.71, RdC; a c. 5: 3 gennaio 1971. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno."
RDq 266 ;;0;0;;FR.A;QUADERNI.1;1971;2;09/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626996;;"*Preparativi per un collaudo : racconto. Aprile 1971 / [Giuseppe Raimondi]. - 1971. - 1 quaderno (5 p. ms. su 10 c. non numerate) ; 22 cm. ((In cop. anche: 17.9.71, Rdc; a c. [5]: 25.4.1971. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno."
RDq 267 ;;0;0;;FR.A;QUADERNI.1;1971;3;09/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626998;;"*Rimini. Settembre 1971 / [Giuseppe Raimondi]. - 1971. - 1 quaderno (3 p. ms. su 10 c. non numerate) ; 21 cm. ((In cop. anche: 21.9.71, Rdc; in cop. e a c. [1]: Fine di stagione; a c. [3]: 15.9.971. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno.; HA PER ALTRO TITOLO 3626999 *Fine di stagione"
RDq 268 ;;0;0;;FR.A;QUADERNI.1;1971;4;09/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626997;;"*Quasi una favola : racconto. 13.11.71 ; Il cavallino bianco : racconto. 8.2.1972 / [Giuseppe Raimondi]. - 1971-1972. - 1 quaderno (10 p. ms. su 10 c. non numerate) ; 21 cm. ((In cop. anche: 19.11.71, Rdc; a c. [3]: 10.11.1971. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno.; CONTIENE ANCHE 3051185 Il *cavallino bianco."
RDq 269 ;;0;0;;FR.A;QUADERNI.1;1971;5;09/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627000;;"Una *sera di dicembre. Dicembre 1970 / [Giuseppe Raimondi]. - 1970. - 1 quaderno (13  p. ms. su 10 c. numerate) ; 22 cm. ((In cop., depennato, e a c. 1 anche: Gli anarchici, racconto; Approdo letterario; a c. [9v]: 21.12.1970. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno.; HA PER ALTRO TITOLO 3627001 Gli *anarchici"
RDq 270 ;;0;0;;FR.A;QUADERNI.1;1971;6;09/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627002;;"*Sulla torre Asinelli : (alfabeto in sogno). 21.9.70 / [Giuseppe Raimondi]. - 1970. - 1 quaderno (4 p. ms., di cui 3 numerate 2-4, su 10 c.) ; 22 cm. ((In cop. anche: 31.12.71, Rdc. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno."
RDq 271 ;;0;0;;FR.A;QUADERNI.1;1971;7;09/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627003;;"*Preparativi per un collaudo : racconto. 4.3.1971 ; Storia di una cedola di carta gialla : racconto. Maggio 1971 / [Giuseppe Raimondi]. - 1971. - 1 quaderno (11 p. ms. su 10 c. di cui 4 numerate 2-5) ; 22 cm. ((A c. 5: mercoledi, 3 marzo 1971. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno.; CONTIENE ANCHE 3627004 *Storia di una cedola di carta gialla : racconto"
RDq 272 ;;0;0;;FR.A;QUADERNI.1;1972;[15?] ;09/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627005;;"Il *capomastro Maccagnani : racconto ; Holderlin e il falegname Zimmer / [Giuseppe Raimondi]. - 1972. - 1 quaderno (8 p. ms. su 10 c. di cui 4 numerate) ; 21 cm. ((In cop. e a c. 4 anche: 16.5.1972. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621049 [*Quaderni manoscritti]. 1954-[1976] / Giuseppe Raimondi. - 1954-1976. - 308 quaderni ; 22 cm. ((Prima serie di quaderni di appunti, minute di racconti, recensioni, articoli. Serie ordinata dallo stesso Giuseppe Raimondi in carpette per anno.; CONTIENE ANCHE 3627006 *Holderlin e il falegname Zimmer"
